experiment_name,fold,best_val_acc,train_losses,val_losses,test_acc
exp6_1_leakyrelu,2,76.25,"[2.1752020716667175, 1.672460675239563, 1.179672074317932, 0.8291331112384797, 0.5509588271379471, 0.3673903986811638, 0.21627914905548096, 0.1265201210975647, 0.0718357453122735, 0.042372623644769195, 0.02576975096017122, 0.017450280766934157, 0.01251619178801775, 0.009310081182047725, 0.007281627133488655, 0.005887797055765987, 0.004807760915718972]","[1.9413434664408367, 1.4131472905476887, 1.1030675172805786, 0.9113842844963074, 0.8719544410705566, 0.8085722724596659, 0.8270614147186279, 0.8176841537157694, 0.8447732329368591, 0.8671400348345438, 0.883570671081543, 0.9015609622001648, 0.9255150953928629, 0.9534336924552917, 0.9642094175020853, 0.97721928358078, 0.9854436715443929]",75.0
exp6_1_leakyrelu,3,85.0,"[2.199736475944519, 1.8057053923606872, 1.3917829751968385, 1.0298236072063447, 0.7546574592590332, 0.5399920642375946, 0.38602216839790343, 0.26218416839838027, 0.17163340896368026, 0.11155889928340912, 0.07186176963150501, 0.04763250667601824, 0.034285628236830235, 0.024705831054598094, 0.023674531653523446, 0.018523798044770955, 0.015465366514399647, 0.01677186703309417, 0.014788822759874165]","[1.963925043741862, 1.5612564484278362, 1.2149498065312703, 0.9581261475880941, 0.7606102228164673, 0.6480768124262491, 0.5587878127892812, 0.5199203391869863, 0.5086781680583954, 0.4890247384707133, 0.4866115152835846, 0.49219025174776715, 0.4934578239917755, 0.5253387192885081, 0.5134508907794952, 0.5351532797018687, 0.510797917842865, 0.529155025879542, 0.5138021111488342]",76.5
exp6_1_leakyrelu,4,83.75,"[2.1908549070358276, 1.7028679132461548, 1.2350877523422241, 0.9230569124221801, 0.6974520862102509, 0.4968972265720367, 0.32613336890935896, 0.20968789532780646, 0.12992115393280984, 0.08806385137140751, 0.06026765219867229, 0.03962385952472687, 0.03267280645668506, 0.01915732314810157, 0.015561543963849544, 0.015891148475930095, 0.02207521195523441, 0.015394197544083, 0.014412468695081771, 0.004713070951402188, 0.013858915655873716, 0.008460481802467256, 0.005826433922629803, 0.005889952718280256, 0.00588600441114977]","[1.9581695000330608, 1.5068397124608357, 1.211196780204773, 1.039081633090973, 0.9417424003283182, 0.8179607192675272, 0.816625714302063, 0.7360341946283976, 0.7814642588297526, 0.7470998366673788, 0.7779417634010315, 0.9311556816101074, 0.7888437310854594, 0.7643650770187378, 0.8332271973292033, 0.9422191182772318, 0.8236026565233866, 0.7960392634073893, 0.827973465124766, 0.8535626530647278, 0.8645480473836263, 0.851215143998464, 0.8571272293726603, 0.8592986265818278, 0.859377920627594]",78.0
exp6_1_leakyrelu,5,79.87421383647799,"[2.198204755783081, 1.761275291442871, 1.355432665348053, 1.0359641015529633, 0.7809463977813721, 0.5476350605487823, 0.36834859251976015, 0.235549496114254, 0.14963515251874923, 0.08866902329027652, 0.05429985001683235, 0.030308504495769738, 0.019984158407896756, 0.012880820548161864]","[1.9965462684631348, 1.59244970480601, 1.2849469780921936, 1.0266008973121643, 0.8580245574315389, 0.7841437458992004, 0.7220118443171183, 0.7572089632352194, 0.7563661932945251, 0.7744484146436056, 0.7924350301424662, 0.8193843960762024, 0.8325918515523275, 0.8525141676266988]",79.0
exp6_2_elu,1,80.625,"[1.9267072796821594, 1.3998998761177064, 1.008009672164917, 0.6814420700073243, 0.42772844433784485, 0.2501704677939415, 0.1376350149512291, 0.06918472722172737, 0.0373208237811923, 0.021479690074920656, 0.015908637130632997, 0.011445931298658252, 0.012165708700194955, 0.008119012927636504]","[1.6824899117151897, 1.3307283322016399, 1.0589275161425273, 0.883653442064921, 0.7767678499221802, 0.7304348150889078, 0.714557150999705, 0.7374505996704102, 0.7493367791175842, 0.7571339209874471, 0.7783442139625549, 0.7973297437032064, 0.8069792787233988, 0.8200321992238363]",76.5
exp6_2_elu,2,80.0,"[1.9158080577850343, 1.3738537192344666, 0.9518875002861023, 0.6048412680625915, 0.3637984663248062, 0.1966611236333847, 0.09918846935033798, 0.04528636801987886, 0.021900914888828994, 0.01237658653408289, 0.008470025332644581, 0.0061144633684307335, 0.0047752016456797716]","[1.6055903434753418, 1.237068732579549, 0.969818651676178, 0.8075494567553202, 0.7426277001698812, 0.7156859040260315, 0.7977673212687174, 0.8319381276766459, 0.8686468998591105, 0.9137329856554667, 0.9405836661656698, 0.964901347955068, 0.9847843050956726]",76.5
exp6_2_elu,3,86.875,"[1.9227453827857972, 1.383907103538513, 1.0282060742378234, 0.7384636044502259, 0.5093700885772705, 0.3248000293970108, 0.187983188778162, 0.09590647220611573, 0.049475157633423805, 0.02641107216477394, 0.022444250900298356, 0.01715172971598804, 0.013652196479961276, 0.012619151221588253, 0.010622116713784635, 0.008914839383214712, 0.00738046916667372, 0.005181406484916806, 0.005403776420280337, 0.005306510627269745, 0.006047316186595708, 0.004295911046210676, 0.005159903329331428, 0.0037439775303937496, 0.0054911459214054045, 0.005048331845318899, 0.004014886519871652, 0.0040178735856898126, 0.004624191700713709]","[1.538196086883545, 1.1587121685345967, 0.9237212936083475, 0.7789238095283508, 0.6547239820162455, 0.5904291868209839, 0.507369856039683, 0.5376810928185781, 0.5082495212554932, 0.5029738446076711, 0.4924614230791728, 0.5380893150965372, 0.5460431377092997, 0.5244506001472473, 0.5503093202908834, 0.5171572665373484, 0.5289492905139923, 0.5257883270581564, 0.529093325138092, 0.5436310470104218, 0.5391502380371094, 0.5476686557133993, 0.5548344055811564, 0.5345268944899241, 0.5477299193541209, 0.5540910462538401, 0.5537854731082916, 0.5648008783658346, 0.5748851100603739]",75.0
exp6_2_elu,4,80.625,"[1.901113712787628, 1.3364511370658874, 0.9534006774425506, 0.6558297276496887, 0.4436138063669205, 0.2810172542929649, 0.16606265679001808, 0.09224980399012565, 0.051169943809509275, 0.03210748787969351, 0.014477819856256246, 0.01758673321455717, 0.0077653526794165375]","[1.5987155040105183, 1.2482609351476033, 1.0214431881904602, 0.8664647738138834, 0.8430118958155314, 0.8135225176811218, 0.8032897313435873, 0.8186493714650472, 0.8027170697848002, 0.8950087428092957, 0.8961222370465597, 0.8869738777478536, 0.9255924423535665]",77.5
exp6_2_elu,5,81.13207547169812,"[1.945450782775879, 1.3582440495491028, 0.9402743637561798, 0.625120222568512, 0.4000040113925934, 0.24003305286169052, 0.12919108644127847, 0.06945233996957541, 0.03266611620783806, 0.01833790810778737, 0.0112642927095294, 0.008105068374425173, 0.006189821986481547, 0.004841757752001285]","[1.648524324099223, 1.2274669607480366, 0.9304444193840027, 0.814204732577006, 0.7876728773117065, 0.7998033761978149, 0.8149705727895101, 0.854817787806193, 0.889626681804657, 0.915213406085968, 0.952475388844808, 0.9804914991060892, 1.0029829343159993, 1.0188528696695964]",76.0
exp6_3_swish,1,79.375,"[2.1649335503578184, 1.6777451872825622, 1.2914462685585022, 0.9769006609916687, 0.7019528716802597, 0.47052028179168703, 0.2956774473190308, 0.1831098861992359, 0.11059600338339806, 0.06298136599361896, 0.03946867538616061, 0.02427175799384713, 0.02898415052331984, 0.013802024349570275]","[1.9208914836247761, 1.5851948658625286, 1.3091686964035034, 1.0895442167917888, 0.9665490388870239, 0.924825390179952, 0.7825215458869934, 0.8348816831906637, 0.8380769689877828, 0.7612879276275635, 0.7864728371302286, 0.8721068501472473, 0.8667651613553365, 0.9022481044133505]",77.0
exp6_3_swish,2,77.5,"[2.184386372566223, 1.660062801837921, 1.295126986503601, 0.9944377541542053, 0.7580074965953827, 0.5241624683141708, 0.3046257317066193, 0.16445473656058313, 0.07595798522233962, 0.04014524649828673, 0.02004911219701171, 0.01189552778378129, 0.007897671079263091, 0.005602112831547856, 0.00447740547824651, 0.003688228619284928, 0.003135789989028126, 0.0027283358154818415, 0.0023718777927570047]","[1.8855673869450886, 1.4639733235041301, 1.2307002544403076, 1.045250693957011, 0.942939043045044, 0.8105944991111755, 0.8006107211112976, 0.8189070224761963, 0.8307158549626669, 0.894785463809967, 0.878943940003713, 0.9173782269159952, 0.9446383118629456, 0.950096865495046, 0.9711915254592896, 0.9964783986409506, 1.0000998775164287, 1.0104941924413045, 1.0163532495498657]",75.0
exp6_3_swish,3,85.0,"[2.1979445457458495, 1.6178736329078673, 1.1183184921741485, 0.8060487627983093, 0.5617669969797134, 0.3893022358417511, 0.23897061944007875, 0.14781278297305106, 0.08662505671381951, 0.0519368814304471, 0.03142957827076316, 0.028416978660970926, 0.01877606534399092, 0.012065654760226608, 0.01060695736669004, 0.012443280103616417, 0.0058332450920715925, 0.007292939443141222]","[1.9475198189417522, 1.2773077090581257, 0.9691577752431234, 0.7705527742703756, 0.7053495844205221, 0.5952098270257314, 0.5327947239081064, 0.5287443498770396, 0.4918708602587382, 0.5303186575571696, 0.5440413554509481, 0.5249171952406565, 0.5543171465396881, 0.5723971923192342, 0.5592626730600992, 0.5689379970232645, 0.5796941717465719, 0.5995827515920004]",75.5
exp6_3_swish,4,78.75,"[2.165892517566681, 1.68913277387619, 1.2537622690200805, 0.9360864281654357, 0.674515700340271, 0.47596306800842286, 0.33613243103027346, 0.20496728420257568, 0.14226407334208488, 0.09227423518896102, 0.060839772969484326, 0.04081547800451517, 0.02717588860541582, 0.019358555413782598]","[1.9317458868026733, 1.566078503926595, 1.2869449456532795, 1.142640511194865, 1.0426276922225952, 1.0739357670148213, 0.8496382633845011, 1.002513547738393, 1.0216555992762248, 0.974906841913859, 1.0657900373140972, 1.0962751706441243, 1.0780466794967651, 1.107243279616038]",80.5
exp6_3_swish,5,78.61635220125787,"[2.1627225160598753, 1.664795744419098, 1.3060375332832337, 0.9933262646198273, 0.7251526951789856, 0.481985342502594, 0.29533008486032486, 0.1807638704776764, 0.09728043712675571, 0.05547278076410293, 0.03249523937702179, 0.019649567361921073, 0.013897251943126321]","[1.9026002486546834, 1.5344669024149578, 1.2807432810465496, 1.1759177843729656, 1.0739160378774006, 0.9414840737978617, 0.9370127121607462, 0.9162418246269226, 0.960895299911499, 0.9739933808644613, 1.0232048034667969, 1.0689392288525899, 1.1037095189094543]",75.5
exp7_1_batchnorm,1,83.125,"[1.91245778799057, 1.5268638372421264, 1.3380155205726623, 1.1786070704460143, 1.073602068424225, 0.9467069149017334, 0.8530874609947204, 0.7689647853374482, 0.6837164998054505, 0.6254198312759399, 0.565922075510025, 0.5126420289278031, 0.47022042274475095, 0.4194543927907944, 0.38412445187568667, 0.3465190827846527, 0.32218735814094546, 0.2976071864366531, 0.2755965322256088]","[2.0878105958302817, 1.831567923227946, 1.6499080657958984, 1.520452658335368, 1.4149423440297444, 1.3337907393773396, 1.2923011779785156, 1.204365611076355, 1.1797863245010376, 1.1139576037724812, 1.0884439547856648, 1.0627350012461345, 1.0094517072041829, 0.9923955996831259, 0.9798954129219055, 0.9225111206372579, 0.930617888768514, 0.8735572099685669, 0.8916877706845602]",78.5
exp7_1_batchnorm,2,80.0,"[1.9448687434196472, 1.5148914575576782, 1.3313998460769654, 1.198073399066925, 1.0772677421569825, 0.9582697987556458, 0.8573993682861328, 0.7701615393161774, 0.6835465610027314, 0.6132133781909943, 0.5713805139064789, 0.5000781565904617, 0.45432499051094055, 0.406981948018074, 0.3801846861839294, 0.3433367252349854, 0.3171968787908554, 0.2853482037782669, 0.26611430644989015, 0.2514892578125, 0.2319030374288559, 0.21246389597654342, 0.1974725678563118, 0.1849112793803215, 0.16426680535078048, 0.15985538959503173, 0.15054081976413727, 0.14184245616197586]","[2.0420002539952598, 1.7470124959945679, 1.5210671027501423, 1.4179481665293376, 1.3543279965718586, 1.2644954919815063, 1.2332421938578289, 1.205210288365682, 1.138359824816386, 1.1153413852055867, 1.0503099362055461, 1.0530955791473389, 1.0240990122159321, 0.9751297235488892, 0.9684574405352274, 0.9392726421356201, 0.9107098976771036, 0.8971099654833475, 0.8803698420524597, 0.8746364315350851, 0.8498479326566061, 0.8462666074434916, 0.8359961907068888, 0.8392684658368429, 0.8172956903775533, 0.8046629627545675, 0.8028493523597717, 0.7930604020754496]",79.5
exp7_1_batchnorm,3,85.0,"[1.9720494747161865, 1.531814980506897, 1.3447663187980652, 1.193157422542572, 1.0675111889839173, 0.963293331861496, 0.8575565099716187, 0.7739217281341553, 0.6971596658229828, 0.6325186252593994, 0.5708765387535095, 0.5170548319816589, 0.4809353739023209, 0.4305478483438492, 0.3961089223623276, 0.37447179555892945, 0.33173662722110747, 0.30467077493667605, 0.2839591532945633, 0.2649982899427414, 0.24391717910766603, 0.22131723612546922, 0.20703257322311402, 0.2030465379357338, 0.1840055227279663, 0.17170097529888154]","[2.09045139948527, 1.7560269435246785, 1.5362385511398315, 1.391713261604309, 1.3080933888753254, 1.226510485013326, 1.1692238648732503, 1.1580660343170166, 1.0900803605715434, 1.0691533486048381, 1.039173424243927, 0.9583351810773214, 0.9437165061632792, 0.9139119982719421, 0.8778765598932902, 0.8617842594782511, 0.8554052511850992, 0.8129802147547404, 0.7891382972399393, 0.766247828801473, 0.7454058329264323, 0.7244673172632853, 0.7067575057347616, 0.7026282350222269, 0.6811990737915039, 0.6758272846539816]",81.5
exp7_1_batchnorm,4,80.0,"[2.010458159446716, 1.5835727095603942, 1.39247328042984, 1.2538344621658326, 1.1472464561462403, 1.0423780500888824, 0.9626645267009735, 0.865495502948761, 0.7875076532363892, 0.7244143486022949, 0.6347482800483704, 0.586258715391159, 0.5277006208896637, 0.4789643049240112, 0.4352959245443344, 0.4003140091896057, 0.3721353530883789]","[2.1266541481018066, 1.8452844222386677, 1.6228419939676921, 1.4906220038731892, 1.413623571395874, 1.3400109211603801, 1.268229881922404, 1.2413840691248577, 1.1850513219833374, 1.1634016036987305, 1.1185067494710286, 1.0890304644902546, 1.0662221709887187, 1.017689863840739, 1.0110539396603901, 0.9812102119127909, 0.9690941373507181]",77.0
exp7_1_batchnorm,5,81.13207547169812,"[2.0069485664367677, 1.5676103591918946, 1.3479944467544556, 1.1796160101890565, 1.042832762002945, 0.9290892481803894, 0.8173579692840576, 0.7272070467472076, 0.6514331519603729, 0.5902225315570832, 0.524204695224762, 0.48049156963825224, 0.43305225670337677, 0.3970328539609909, 0.3613962113857269]","[2.1058321793874106, 1.8278393348058064, 1.5945159594217937, 1.4468687375386555, 1.3533453543980916, 1.2686742146809895, 1.2249892155329387, 1.1798793474833171, 1.1315948565800984, 1.100613276163737, 1.0820297201474507, 1.0979905525843303, 1.0516855716705322, 1.039068599541982, 1.004398266474406]",80.0
exp7_2_batchnorm_dropout,1,82.5,"[2.3016374111175537, 2.104788839817047, 1.9916407704353332, 1.8777929663658142, 1.7973823428153992, 1.7566158175468445, 1.6505125641822815, 1.5772913336753844, 1.5044312238693238, 1.4587152242660522, 1.3808358311653137, 1.3053208470344544, 1.244594979286194, 1.1748673439025878, 1.1264654278755188, 1.0201444268226623, 1.0210895597934724, 0.9384913563728332, 0.8931162476539611, 0.8350238740444184, 0.7769362449645996, 0.7421547114849091, 0.6988423705101013, 0.6750453174114227, 0.623386538028717, 0.5687494784593582, 0.5403944760560989, 0.5406050741672516, 0.4823324590921402, 0.46125502586364747]","[2.2219719886779785, 2.053284168243408, 1.908862312634786, 1.8135417699813843, 1.7458668152491252, 1.6620630423227947, 1.6035397052764893, 1.5608243147532146, 1.4957702954610188, 1.4467639525731404, 1.3874369859695435, 1.3381832838058472, 1.295223355293274, 1.275137225786845, 1.2001289923985798, 1.1492931048075359, 1.1340374946594238, 1.116429368654887, 1.0736296971638997, 1.0200631022453308, 0.9736987551053365, 0.9509587486584982, 0.928892195224762, 0.9022549986839294, 0.8903569976488749, 0.8546482920646667, 0.8258282939592997, 0.813015083471934, 0.8099367022514343, 0.789058268070221]",79.0
exp7_2_batchnorm_dropout,2,83.125,"[2.2043358206748964, 1.985483467578888, 1.8848840236663817, 1.8162054657936095, 1.7144883275032043, 1.6472219228744507, 1.607067060470581, 1.5328803300857543, 1.4760910511016845, 1.3985040426254272, 1.289994764328003, 1.2321184635162354, 1.1578890442848206, 1.1304814577102662, 1.0464945077896117, 0.9773614346981049, 0.9442686140537262, 0.8805779457092285, 0.8123315811157227, 0.7505895555019378, 0.7360768914222717, 0.6873883068561554, 0.6273396670818329, 0.5966395616531373, 0.5508222728967667, 0.539100494980812, 0.5026835620403289, 0.4633711606264114]","[2.119218349456787, 1.8748382727305095, 1.7406014998753865, 1.6798336108525593, 1.6357088883717854, 1.5817866722742717, 1.5251893997192383, 1.4763714869817097, 1.4334655205408733, 1.4014232556025188, 1.338549017906189, 1.3021535476048787, 1.2509708007176716, 1.1832013527552288, 1.1342556476593018, 1.1217930714289348, 1.0469104448954265, 1.0398354530334473, 0.9937986135482788, 0.9536667466163635, 0.9297233819961548, 0.8980511824289957, 0.8776682813962301, 0.8591051896413168, 0.8199467460314432, 0.8197031815846761, 0.8027217785517374, 0.7760582168896993]",77.5
exp7_2_batchnorm_dropout,3,89.375,"[2.278774046897888, 2.0733060956001284, 1.9598543286323546, 1.8434821963310242, 1.7605841040611268, 1.6770153760910034, 1.6226166129112243, 1.5183254957199097, 1.4666871786117555, 1.3805047988891601, 1.338734757900238, 1.2814528226852417, 1.1812669277191161, 1.1367748856544495, 1.1061588943004608, 1.0039209187030793, 0.9664962470531464, 0.9137123346328735, 0.8465179145336151, 0.8197463810443878, 0.7634558141231537, 0.7258535623550415, 0.678502482175827, 0.640995305776596, 0.583325469493866, 0.5795386999845504]","[2.194326718648275, 1.9956685304641724, 1.8234341144561768, 1.7100903590520222, 1.6213550964991252, 1.5458354155222576, 1.4850927988688152, 1.405330777168274, 1.3560765584309895, 1.3035602569580078, 1.260431448618571, 1.2205894390741985, 1.1496598720550537, 1.1029641429583232, 1.0510034958521526, 0.9995171030362447, 0.9598722060521444, 0.9093275666236877, 0.8926685452461243, 0.8307866056760153, 0.8257143894831339, 0.8177278637886047, 0.8023786743481954, 0.7630418539047241, 0.7274118463198344, 0.6931930979092916]",79.0
